File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2016 17:41										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-16 18:11:02	1,87E+01	1,59E+01	5,32E+01	2,88E+01	1,44E+01	4,87E+01	3,05E+01	1,63E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:03	1,87E+01	1,59E+01	5,32E+01	2,88E+01	1,44E+01	4,87E+01	3,05E+01	1,64E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:04	1,87E+01	1,59E+01	5,32E+01	2,88E+01	1,44E+01	4,87E+01	3,05E+01	1,64E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:05	1,87E+01	1,59E+01	5,32E+01	2,88E+01	1,44E+01	4,87E+01	3,05E+01	1,64E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:06	1,88E+01	1,60E+01	5,33E+01	2,89E+01	1,45E+01	4,88E+01	3,06E+01	1,65E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:07	1,87E+01	1,59E+01	5,32E+01	2,88E+01	1,44E+01	4,86E+01	3,05E+01	1,64E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:08	1,87E+01	1,59E+01	5,32E+01	2,87E+01	1,45E+01	4,86E+01	3,04E+01	1,64E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:09	1,87E+01	1,59E+01	5,32E+01	2,87E+01	1,45E+01	4,85E+01	3,04E+01	1,64E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:10	1,87E+01	1,60E+01	5,32E+01	2,87E+01	1,45E+01	4,85E+01	3,04E+01	1,64E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:11	1,88E+01	1,61E+01	5,32E+01	2,88E+01	1,46E+01	4,85E+01	3,05E+01	1,65E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:12	1,88E+01	1,60E+01	5,32E+01	2,88E+01	1,46E+01	4,85E+01	3,05E+01	1,65E+01	5,29E+01	2,97E+01	0
'24-06-16 18:11:13	1,87E+01	1,59E+01	5,31E+01	2,87E+01	1,45E+01	4,84E+01	3,04E+01	1,64E+01	5,28E+01	2,95E+01	0
'24-06-16 18:11:14	1,89E+01	1,61E+01	5,32E+01	2,88E+01	1,46E+01	4,85E+01	3,04E+01	1,65E+01	5,29E+01	2,96E+01	0
'24-06-16 18:11:15	1,89E+01	1,61E+01	5,32E+01	2,88E+01	1,46E+01	4,85E+01	3,04E+01	1,65E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:16	1,89E+01	1,61E+01	5,32E+01	2,87E+01	1,46E+01	4,85E+01	3,04E+01	1,65E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:17	1,89E+01	1,60E+01	5,32E+01	2,87E+01	1,46E+01	4,85E+01	3,04E+01	1,65E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:18	1,89E+01	1,61E+01	5,32E+01	2,87E+01	1,46E+01	4,85E+01	3,04E+01	1,65E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:19	1,89E+01	1,60E+01	5,31E+01	2,87E+01	1,46E+01	4,84E+01	3,04E+01	1,65E+01	5,28E+01	2,96E+01	0
'24-06-16 18:11:20	1,89E+01	1,61E+01	5,31E+01	2,87E+01	1,46E+01	4,84E+01	3,04E+01	1,66E+01	5,28E+01	2,95E+01	0
'24-06-16 18:11:21	1,89E+01	1,61E+01	5,31E+01	2,86E+01	1,46E+01	4,84E+01	3,04E+01	1,66E+01	5,28E+01	2,95E+01	0
'24-06-16 18:11:22	1,89E+01	1,61E+01	5,31E+01	2,86E+01	1,46E+01	4,84E+01	3,04E+01	1,66E+01	5,28E+01	2,95E+01	0
'24-06-16 18:11:23	1,89E+01	1,61E+01	5,31E+01	2,86E+01	1,46E+01	4,84E+01	3,04E+01	1,66E+01	5,28E+01	2,95E+01	0
'24-06-16 18:11:24	1,89E+01	1,61E+01	5,31E+01	2,85E+01	1,46E+01	4,84E+01	3,04E+01	1,67E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:25	1,89E+01	1,62E+01	5,31E+01	2,85E+01	1,46E+01	4,84E+01	3,04E+01	1,67E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:26	1,89E+01	1,62E+01	5,31E+01	2,85E+01	1,46E+01	4,83E+01	3,04E+01	1,67E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:27	1,89E+01	1,62E+01	5,31E+01	2,85E+01	1,46E+01	4,83E+01	3,04E+01	1,67E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:28	1,89E+01	1,63E+01	5,31E+01	2,84E+01	1,46E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:29	1,90E+01	1,63E+01	5,31E+01	2,84E+01	1,47E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:30	1,90E+01	1,63E+01	5,31E+01	2,83E+01	1,47E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:31	1,89E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:32	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,93E+01	0
'24-06-16 18:11:33	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,83E+01	3,04E+01	1,68E+01	5,28E+01	2,94E+01	0
'24-06-16 18:11:34	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,82E+01	3,04E+01	1,68E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:35	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,82E+01	3,04E+01	1,68E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:36	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,81E+01	3,04E+01	1,68E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:37	1,90E+01	1,64E+01	5,30E+01	2,83E+01	1,47E+01	4,81E+01	3,04E+01	1,68E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:38	1,90E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,81E+01	3,04E+01	1,67E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:39	1,89E+01	1,63E+01	5,30E+01	2,83E+01	1,47E+01	4,80E+01	3,03E+01	1,67E+01	5,27E+01	2,93E+01	0
'24-06-16 18:11:40	1,89E+01	1,63E+01	5,30E+01	2,82E+01	1,47E+01	4,80E+01	3,03E+01	1,67E+01	5,26E+01	2,93E+01	0
'24-06-16 18:11:41	1,89E+01	1,63E+01	5,30E+01	2,82E+01	1,47E+01	4,79E+01	3,03E+01	1,67E+01	5,26E+01	2,93E+01	0
'24-06-16 18:11:42	1,89E+01	1,63E+01	5,29E+01	2,83E+01	1,47E+01	4,79E+01	3,03E+01	1,68E+01	5,26E+01	2,93E+01	0
'24-06-16 18:11:43	1,90E+01	1,63E+01	5,29E+01	2,82E+01	1,47E+01	4,78E+01	3,02E+01	1,68E+01	5,26E+01	2,93E+01	0
'24-06-16 18:11:44	1,89E+01	1,62E+01	5,29E+01	2,83E+01	1,47E+01	4,78E+01	3,02E+01	1,68E+01	5,26E+01	2,93E+01	0
'24-06-16 18:11:45	1,90E+01	1,62E+01	5,29E+01	2,83E+01	1,47E+01	4,78E+01	3,02E+01	1,68E+01	5,26E+01	2,92E+01	0
'24-06-16 18:11:46	1,90E+01	1,62E+01	5,29E+01	2,82E+01	1,47E+01	4,78E+01	3,02E+01	1,68E+01	5,26E+01	2,92E+01	0
'24-06-16 18:11:47	1,90E+01	1,62E+01	5,29E+01	2,82E+01	1,47E+01	4,78E+01	3,02E+01	1,68E+01	5,26E+01	2,92E+01	0
'24-06-16 18:11:48	1,90E+01	1,62E+01	5,29E+01	2,82E+01	1,47E+01	4,78E+01	3,01E+01	1,68E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:49	1,90E+01	1,63E+01	5,29E+01	2,82E+01	1,47E+01	4,78E+01	3,01E+01	1,68E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:50	1,90E+01	1,63E+01	5,28E+01	2,82E+01	1,47E+01	4,77E+01	3,01E+01	1,67E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:51	1,90E+01	1,63E+01	5,28E+01	2,82E+01	1,47E+01	4,77E+01	3,01E+01	1,67E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:52	1,90E+01	1,63E+01	5,28E+01	2,81E+01	1,48E+01	4,77E+01	3,01E+01	1,67E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:53	1,90E+01	1,63E+01	5,28E+01	2,81E+01	1,48E+01	4,78E+01	3,01E+01	1,67E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:54	1,90E+01	1,63E+01	5,28E+01	2,81E+01	1,48E+01	4,77E+01	3,01E+01	1,67E+01	5,25E+01	2,92E+01	0
'24-06-16 18:11:55	1,90E+01	1,64E+01	5,28E+01	2,81E+01	1,48E+01	4,77E+01	3,00E+01	1,67E+01	5,24E+01	2,92E+01	0
'24-06-16 18:11:56	1,91E+01	1,63E+01	5,28E+01	2,81E+01	1,48E+01	4,78E+01	3,01E+01	1,67E+01	5,24E+01	2,92E+01	0
'24-06-16 18:11:57	1,91E+01	1,64E+01	5,28E+01	2,82E+01	1,48E+01	4,78E+01	3,01E+01	1,68E+01	5,24E+01	2,92E+01	0
'24-06-16 18:11:58	1,91E+01	1,64E+01	5,28E+01	2,82E+01	1,48E+01	4,78E+01	3,00E+01	1,68E+01	5,24E+01	2,92E+01	0
'24-06-16 18:11:59	1,91E+01	1,63E+01	5,28E+01	2,82E+01	1,48E+01	4,79E+01	3,00E+01	1,67E+01	5,24E+01	2,92E+01	0
'24-06-16 18:12:00	1,91E+01	1,64E+01	5,28E+01	2,82E+01	1,48E+01	4,79E+01	3,00E+01	1,68E+01	5,24E+01	2,91E+01	0
'24-06-16 18:12:01	1,91E+01	1,64E+01	5,28E+01	2,82E+01	1,48E+01	4,79E+01	3,00E+01	1,68E+01	5,24E+01	2,92E+01	0
'24-06-16 18:12:02	1,91E+01	1,64E+01	5,28E+01	2,82E+01	1,48E+01	4,79E+01	3,00E+01	1,68E+01	5,24E+01	2,91E+01	0
'24-06-16 18:12:03	1,91E+01	1,64E+01	5,28E+01	2,83E+01	1,48E+01	4,79E+01	3,00E+01	1,68E+01	5,24E+01	2,91E+01	0
'24-06-16 18:12:04	1,91E+01	1,64E+01	5,28E+01	2,83E+01	1,48E+01	4,79E+01	3,00E+01	1,68E+01	5,24E+01	2,91E+01	0
'24-06-16 18:12:05	1,91E+01	1,64E+01	5,27E+01	2,83E+01	1,48E+01	4,78E+01	3,00E+01	1,68E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:06	1,91E+01	1,65E+01	5,27E+01	2,83E+01	1,48E+01	4,78E+01	3,00E+01	1,68E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:07	1,91E+01	1,65E+01	5,27E+01	2,83E+01	1,48E+01	4,78E+01	3,00E+01	1,68E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:08	1,91E+01	1,65E+01	5,27E+01	2,83E+01	1,48E+01	4,77E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:09	1,92E+01	1,66E+01	5,27E+01	2,83E+01	1,48E+01	4,77E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:10	1,92E+01	1,65E+01	5,27E+01	2,83E+01	1,49E+01	4,77E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:11	1,92E+01	1,65E+01	5,27E+01	2,83E+01	1,48E+01	4,77E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:12	1,92E+01	1,65E+01	5,27E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:13	1,92E+01	1,66E+01	5,27E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:14	1,92E+01	1,66E+01	5,27E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:15	1,92E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,69E+01	5,23E+01	2,91E+01	0
'24-06-16 18:12:16	1,92E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,69E+01	5,22E+01	2,91E+01	0
'24-06-16 18:12:17	1,92E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,68E+01	5,22E+01	2,91E+01	0
'24-06-16 18:12:18	1,92E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,68E+01	5,22E+01	2,90E+01	0
'24-06-16 18:12:19	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,68E+01	5,22E+01	2,91E+01	0
'24-06-16 18:12:20	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,76E+01	3,00E+01	1,68E+01	5,22E+01	2,90E+01	0
'24-06-16 18:12:21	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,75E+01	3,00E+01	1,68E+01	5,22E+01	2,90E+01	0
'24-06-16 18:12:22	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,75E+01	3,00E+01	1,68E+01	5,22E+01	2,90E+01	0
'24-06-16 18:12:23	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,74E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:24	1,93E+01	1,66E+01	5,26E+01	2,83E+01	1,49E+01	4,74E+01	2,99E+01	1,69E+01	5,21E+01	2,91E+01	0
'24-06-16 18:12:25	1,93E+01	1,66E+01	5,25E+01	2,83E+01	1,49E+01	4,74E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:26	1,93E+01	1,67E+01	5,25E+01	2,83E+01	1,49E+01	4,74E+01	2,99E+01	1,69E+01	5,21E+01	2,91E+01	0
'24-06-16 18:12:27	1,93E+01	1,67E+01	5,25E+01	2,83E+01	1,49E+01	4,75E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:28	1,93E+01	1,67E+01	5,25E+01	2,83E+01	1,49E+01	4,75E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:29	1,93E+01	1,67E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:30	1,93E+01	1,67E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,99E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:31	1,93E+01	1,66E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,98E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:32	1,93E+01	1,67E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,98E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:33	1,93E+01	1,66E+01	5,25E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:34	1,93E+01	1,66E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,98E+01	1,69E+01	5,21E+01	2,90E+01	0
'24-06-16 18:12:35	1,93E+01	1,66E+01	5,25E+01	2,84E+01	1,49E+01	4,75E+01	2,98E+01	1,70E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:36	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,70E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:37	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,70E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:38	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:39	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,70E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:40	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:41	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:42	1,93E+01	1,66E+01	5,24E+01	2,84E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:43	1,93E+01	1,66E+01	5,23E+01	2,83E+01	1,50E+01	4,76E+01	2,98E+01	1,69E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:44	1,93E+01	1,66E+01	5,24E+01	2,83E+01	1,50E+01	4,75E+01	2,98E+01	1,68E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:45	1,93E+01	1,66E+01	5,23E+01	2,83E+01	1,50E+01	4,76E+01	2,98E+01	1,68E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:46	1,93E+01	1,66E+01	5,24E+01	2,83E+01	1,50E+01	4,75E+01	2,98E+01	1,68E+01	5,20E+01	2,90E+01	0
'24-06-16 18:12:47	1,93E+01	1,66E+01	5,23E+01	2,83E+01	1,50E+01	4,75E+01	2,98E+01	1,69E+01	5,19E+01	2,90E+01	0
'24-06-16 18:12:48	1,93E+01	1,66E+01	5,23E+01	2,83E+01	1,50E+01	4,75E+01	2,97E+01	1,69E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:49	1,94E+01	1,67E+01	5,23E+01	2,82E+01	1,50E+01	4,75E+01	2,97E+01	1,69E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:50	1,94E+01	1,66E+01	5,23E+01	2,82E+01	1,50E+01	4,75E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:51	1,94E+01	1,67E+01	5,23E+01	2,82E+01	1,50E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:52	1,94E+01	1,67E+01	5,23E+01	2,82E+01	1,51E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:53	1,94E+01	1,67E+01	5,23E+01	2,82E+01	1,50E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:54	1,94E+01	1,67E+01	5,23E+01	2,81E+01	1,51E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:55	1,93E+01	1,66E+01	5,22E+01	2,80E+01	1,50E+01	4,73E+01	2,96E+01	1,69E+01	5,17E+01	2,88E+01	0
'24-06-16 18:12:56	1,94E+01	1,67E+01	5,22E+01	2,81E+01	1,51E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:57	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,97E+01	1,70E+01	5,19E+01	2,89E+01	0
'24-06-16 18:12:58	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,96E+01	1,70E+01	5,18E+01	2,89E+01	0
'24-06-16 18:12:59	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,96E+01	1,70E+01	5,18E+01	2,89E+01	0
'24-06-16 18:13:00	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,96E+01	1,70E+01	5,18E+01	2,88E+01	0
'24-06-16 18:13:01	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,96E+01	1,70E+01	5,18E+01	2,88E+01	0
'24-06-16 18:13:02	1,94E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,74E+01	2,96E+01	1,70E+01	5,18E+01	2,88E+01	0
'24-06-16 18:13:03	1,95E+01	1,68E+01	5,22E+01	2,80E+01	1,51E+01	4,73E+01	2,96E+01	1,71E+01	5,18E+01	2,88E+01	0
'24-06-16 18:13:04	1,95E+01	1,68E+01	5,22E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,71E+01	5,18E+01	2,87E+01	0
'24-06-16 18:13:05	1,95E+01	1,68E+01	5,22E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,70E+01	5,18E+01	2,87E+01	0
'24-06-16 18:13:06	1,95E+01	1,67E+01	5,22E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,70E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:07	1,95E+01	1,67E+01	5,21E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,70E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:08	1,95E+01	1,67E+01	5,21E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,70E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:09	1,95E+01	1,68E+01	5,21E+01	2,79E+01	1,51E+01	4,73E+01	2,95E+01	1,71E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:10	1,95E+01	1,68E+01	5,21E+01	2,79E+01	1,51E+01	4,72E+01	2,94E+01	1,71E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:11	1,95E+01	1,68E+01	5,21E+01	2,78E+01	1,51E+01	4,72E+01	2,94E+01	1,71E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:12	1,95E+01	1,68E+01	5,21E+01	2,78E+01	1,51E+01	4,72E+01	2,94E+01	1,71E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:13	1,95E+01	1,69E+01	5,21E+01	2,78E+01	1,51E+01	4,71E+01	2,94E+01	1,72E+01	5,17E+01	2,87E+01	0
'24-06-16 18:13:14	1,95E+01	1,69E+01	5,21E+01	2,78E+01	1,52E+01	4,70E+01	2,94E+01	1,72E+01	5,17E+01	2,86E+01	0
'24-06-16 18:13:15	1,95E+01	1,69E+01	5,21E+01	2,78E+01	1,52E+01	4,69E+01	2,94E+01	1,72E+01	5,17E+01	2,86E+01	0
'24-06-16 18:13:16	1,95E+01	1,69E+01	5,21E+01	2,78E+01	1,52E+01	4,68E+01	2,93E+01	1,72E+01	5,17E+01	2,86E+01	0
'24-06-16 18:13:17	1,95E+01	1,69E+01	5,21E+01	2,77E+01	1,52E+01	4,67E+01	2,93E+01	1,72E+01	5,17E+01	2,86E+01	0
'24-06-16 18:13:18	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,66E+01	2,93E+01	1,72E+01	5,16E+01	2,86E+01	0
'24-06-16 18:13:19	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,66E+01	2,93E+01	1,72E+01	5,16E+01	2,86E+01	0
'24-06-16 18:13:20	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,65E+01	2,93E+01	1,72E+01	5,16E+01	2,86E+01	0
'24-06-16 18:13:21	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,65E+01	2,93E+01	1,72E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:22	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,64E+01	2,93E+01	1,72E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:23	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,64E+01	2,92E+01	1,72E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:24	1,95E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,64E+01	2,92E+01	1,72E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:25	1,94E+01	1,69E+01	5,20E+01	2,77E+01	1,52E+01	4,63E+01	2,92E+01	1,72E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:26	1,94E+01	1,70E+01	5,20E+01	2,76E+01	1,52E+01	4,63E+01	2,92E+01	1,73E+01	5,15E+01	2,85E+01	0
'24-06-16 18:13:27	1,94E+01	1,70E+01	5,20E+01	2,76E+01	1,52E+01	4,62E+01	2,92E+01	1,73E+01	5,16E+01	2,85E+01	0
'24-06-16 18:13:28	1,94E+01	1,69E+01	5,20E+01	2,76E+01	1,52E+01	4,62E+01	2,92E+01	1,74E+01	5,15E+01	2,85E+01	0
'24-06-16 18:13:29	1,94E+01	1,69E+01	5,20E+01	2,76E+01	1,52E+01	4,61E+01	2,92E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:30	1,94E+01	1,69E+01	5,20E+01	2,76E+01	1,52E+01	4,61E+01	2,92E+01	1,73E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:31	1,93E+01	1,69E+01	5,20E+01	2,76E+01	1,52E+01	4,60E+01	2,92E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:32	1,93E+01	1,69E+01	5,20E+01	2,76E+01	1,52E+01	4,61E+01	2,92E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:33	1,93E+01	1,69E+01	5,19E+01	2,76E+01	1,52E+01	4,61E+01	2,92E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:34	1,93E+01	1,70E+01	5,19E+01	2,76E+01	1,52E+01	4,61E+01	2,91E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:35	1,93E+01	1,69E+01	5,19E+01	2,75E+01	1,53E+01	4,61E+01	2,92E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:36	1,93E+01	1,70E+01	5,19E+01	2,75E+01	1,52E+01	4,62E+01	2,91E+01	1,74E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:37	1,94E+01	1,70E+01	5,19E+01	2,75E+01	1,53E+01	4,62E+01	2,92E+01	1,73E+01	5,15E+01	2,83E+01	0
'24-06-16 18:13:38	1,94E+01	1,70E+01	5,19E+01	2,75E+01	1,52E+01	4,62E+01	2,91E+01	1,73E+01	5,15E+01	2,84E+01	0
'24-06-16 18:13:39	1,94E+01	1,70E+01	5,19E+01	2,75E+01	1,52E+01	4,63E+01	2,92E+01	1,74E+01	5,14E+01	2,83E+01	0
'24-06-16 18:13:40	1,94E+01	1,70E+01	5,19E+01	2,75E+01	1,53E+01	4,63E+01	2,91E+01	1,73E+01	5,14E+01	2,83E+01	0
'24-06-16 18:13:41	1,95E+01	1,70E+01	5,19E+01	2,75E+01	1,53E+01	4,64E+01	2,91E+01	1,73E+01	5,14E+01	2,83E+01	0
'24-06-16 18:13:42	1,95E+01	1,70E+01	5,18E+01	2,75E+01	1,53E+01	4,64E+01	2,92E+01	1,73E+01	5,14E+01	2,83E+01	0
'24-06-16 18:13:43	1,95E+01	1,70E+01	5,18E+01	2,75E+01	1,53E+01	4,64E+01	2,91E+01	1,73E+01	5,14E+01	2,83E+01	0
'24-06-16 18:13:44	1,95E+01	1,70E+01	5,18E+01	2,75E+01	1,53E+01	4,64E+01	2,91E+01	1,73E+01	5,14E+01	2,83E+01	0
