File name	WAVE0001.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 07:20										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
'24-06-11 09:08:01	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:02	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:08:03	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:04	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:05	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,16E+01	0
'24-06-11 09:08:06	2,19E+01	2,29E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:07	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:08	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:09	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:10	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:11	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:12	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:13	2,19E+01	2,29E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:14	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:15	2,19E+01	2,29E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:16	2,19E+01	2,29E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:17	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:18	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:19	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:20	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:21	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:22	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:23	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:24	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:25	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,32E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:26	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:27	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,28E+01	2,62E+01	2,15E+01	2,31E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:28	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,32E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:29	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:30	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,31E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:31	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,62E+01	2,15E+01	2,32E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:32	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,61E+01	2,15E+01	2,32E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:33	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,61E+01	2,15E+01	2,32E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:34	2,19E+01	2,30E+01	2,45E+01	2,18E+01	2,27E+01	2,61E+01	2,15E+01	2,32E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:35	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,61E+01	2,15E+01	2,32E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:36	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,61E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:37	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,27E+01	2,61E+01	2,15E+01	2,31E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:38	2,19E+01	2,30E+01	2,45E+01	2,19E+01	2,27E+01	2,61E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:39	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,60E+01	2,15E+01	0
'24-06-11 09:08:40	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:41	2,19E+01	2,29E+01	2,45E+01	2,18E+01	2,27E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:42	2,19E+01	2,30E+01	2,44E+01	2,18E+01	2,27E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:43	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:44	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:45	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:46	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:47	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:48	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:49	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:50	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:51	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:52	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:53	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:54	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:55	2,18E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:56	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:57	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:58	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:08:59	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,27E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:00	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:01	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,27E+01	2,61E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:02	2,18E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:03	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,27E+01	2,61E+01	2,15E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:04	2,18E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:05	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:06	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,31E+01	2,59E+01	2,15E+01	0
'24-06-11 09:09:07	2,18E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:08	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:09	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,60E+01	2,16E+01	2,30E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:10	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:11	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:12	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:13	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:14	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:15	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:16	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:17	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,27E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:18	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:19	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:20	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:21	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:09:22	2,19E+01	2,30E+01	2,45E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:23	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,30E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:24	2,19E+01	2,30E+01	2,45E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:25	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,16E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:26	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:27	2,19E+01	2,29E+01	2,45E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:28	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,16E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:29	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:09:30	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:31	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:32	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:33	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:34	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:35	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:36	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:37	2,19E+01	2,29E+01	2,43E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:38	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:39	2,19E+01	2,29E+01	2,43E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:40	2,19E+01	2,29E+01	2,43E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:41	2,19E+01	2,29E+01	2,43E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:42	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,30E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:43	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:44	2,19E+01	2,30E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:45	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:46	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:47	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:48	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:49	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:50	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:51	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:52	2,18E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:53	2,18E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:54	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:55	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:56	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:57	2,18E+01	2,29E+01	2,44E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:58	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:09:59	2,19E+01	2,30E+01	2,44E+01	2,19E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:00	2,19E+01	2,29E+01	2,44E+01	2,19E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:01	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:02	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:03	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:04	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:05	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,16E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:06	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:07	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:08	2,18E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:09	2,18E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:10	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:11	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:12	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,58E+01	2,15E+01	0
'24-06-11 09:10:13	2,19E+01	2,29E+01	2,44E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:14	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,27E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:15	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:16	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:17	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:18	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:19	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:20	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:21	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,57E+01	2,15E+01	0
'24-06-11 09:10:22	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:23	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:24	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:25	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:26	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:27	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:28	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:29	2,19E+01	2,29E+01	2,43E+01	2,17E+01	2,25E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:30	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:31	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:32	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,31E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:33	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,56E+01	2,15E+01	0
'24-06-11 09:10:34	2,19E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,15E+01	0
'24-06-11 09:10:35	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,15E+01	0
'24-06-11 09:10:36	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,14E+01	0
'24-06-11 09:10:37	2,18E+01	2,29E+01	2,44E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,14E+01	0
'24-06-11 09:10:38	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,14E+01	0
'24-06-11 09:10:39	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,25E+01	2,58E+01	2,15E+01	2,30E+01	2,55E+01	2,15E+01	0
'24-06-11 09:10:40	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,56E+01	2,14E+01	0
'24-06-11 09:10:41	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,55E+01	2,15E+01	0
'24-06-11 09:10:42	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,30E+01	2,56E+01	2,14E+01	0
'24-06-11 09:10:43	2,18E+01	2,29E+01	2,43E+01	2,18E+01	2,26E+01	2,59E+01	2,15E+01	2,31E+01	2,56E+01	2,14E+01	0
