File name	WAVE0002.TXT	V 1.11									
Title comment	Nov-20										
Trigger Time	24/06/2011 15:39										
Ch	Mode	Range	Comment	Scaling	Ratio	Offset					
CH-1	Tc	2000 C	P11	Off	-	-					
CH-2	Tc	2000 C	P12	Off	-	-					
CH-3	Tc	2000 C	P13	Off	-	-					
CH-4	Tc	2000 C	P14	Off	-	-					
CH-5	Tc	2000 C	P15	Off	-	-					
CH-6	Tc	2000 C	P16	Off	-	-					
CH-7	Tc	2000 C	P17	Off	-	-					
CH-8	Tc	2000 C	P18	Off	-	-					
CH-9	Tc	2000 C	P19	Off	-	-					
CH-10	Tc	2000 C	P20	Off	-	-					
Time	CH-1[C]	CH-2[C]	CH-3[C]	CH-4[C]	CH-5[C]	CH-6[C]	CH-7[C]	CH-8[C]	CH-9[C]	CH-10[C]	Event
'24-06-11 16:31:52	2,08E+01	1,74E+01	2,74E+01	2,04E+01	1,72E+01	3,25E+01	2,01E+01	1,69E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:53	2,08E+01	1,74E+01	2,74E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,69E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:54	2,08E+01	1,74E+01	2,74E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,69E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:55	2,08E+01	1,74E+01	2,73E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,69E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:56	2,08E+01	1,74E+01	2,73E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,69E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:57	2,08E+01	1,74E+01	2,73E+01	2,04E+01	1,71E+01	3,23E+01	2,01E+01	1,70E+01	3,28E+01	1,99E+01	0
'24-06-11 16:31:58	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,23E+01	2,01E+01	1,70E+01	3,29E+01	1,99E+01	0
'24-06-11 16:31:59	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,22E+01	2,01E+01	1,70E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:00	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,22E+01	2,01E+01	1,70E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:01	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,21E+01	2,01E+01	1,70E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:02	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,21E+01	2,01E+01	1,70E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:03	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,71E+01	3,21E+01	2,01E+01	1,70E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:04	2,08E+01	1,74E+01	2,72E+01	2,04E+01	1,70E+01	3,21E+01	2,01E+01	1,71E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:05	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,70E+01	3,22E+01	2,01E+01	1,71E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:06	2,09E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,22E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:07	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,70E+01	3,22E+01	2,01E+01	1,71E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:08	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,22E+01	2,01E+01	1,71E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:09	2,09E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,23E+01	2,01E+01	1,71E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:10	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,23E+01	2,01E+01	1,72E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:11	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,23E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:12	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:13	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:14	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:15	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:16	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:17	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:18	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,72E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:19	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:20	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:21	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	2,00E+01	0
'24-06-11 16:32:22	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,70E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:23	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:24	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,70E+01	3,25E+01	2,00E+01	1,71E+01	3,29E+01	2,00E+01	0
'24-06-11 16:32:25	2,08E+01	1,75E+01	2,72E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:26	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,70E+01	3,25E+01	2,01E+01	1,71E+01	3,29E+01	2,00E+01	0
'24-06-11 16:32:27	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:28	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:29	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:30	2,09E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,00E+01	1,71E+01	3,29E+01	1,99E+01	0
'24-06-11 16:32:31	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:32	2,09E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:33	2,08E+01	1,75E+01	2,71E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,70E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:34	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,70E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:35	2,08E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,24E+01	2,01E+01	1,70E+01	3,28E+01	1,99E+01	0
'24-06-11 16:32:36	2,09E+01	1,75E+01	2,72E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,28E+01	2,00E+01	0
'24-06-11 16:32:37	2,08E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:38	2,09E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:39	2,09E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:40	2,08E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:41	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:42	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:43	2,08E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:44	2,08E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:45	2,08E+01	1,75E+01	2,71E+01	2,03E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:46	2,08E+01	1,75E+01	2,70E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:47	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,71E+01	3,25E+01	2,01E+01	1,70E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:48	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:49	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:50	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:51	2,08E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,25E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:52	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:53	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:54	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:55	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,00E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:56	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:32:57	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:58	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:32:59	2,09E+01	1,75E+01	2,70E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:00	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:01	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	1,99E+01	0
'24-06-11 16:33:02	2,09E+01	1,75E+01	2,70E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:03	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,73E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:04	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:05	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:06	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:07	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:08	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,28E+01	2,00E+01	0
'24-06-11 16:33:09	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:10	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:11	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:12	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:13	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,72E+01	3,24E+01	2,01E+01	1,71E+01	3,28E+01	2,00E+01	0
'24-06-11 16:33:14	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,24E+01	2,01E+01	1,72E+01	3,28E+01	2,00E+01	0
'24-06-11 16:33:15	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,72E+01	3,23E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:16	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,73E+01	3,23E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:17	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,73E+01	3,23E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:18	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,73E+01	3,23E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:19	2,09E+01	1,75E+01	2,71E+01	2,04E+01	1,73E+01	3,22E+01	2,01E+01	1,72E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:20	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:21	2,09E+01	1,75E+01	2,71E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:22	2,09E+01	1,75E+01	2,70E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,27E+01	2,00E+01	0
'24-06-11 16:33:23	2,09E+01	1,75E+01	2,70E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,26E+01	2,00E+01	0
'24-06-11 16:33:24	2,09E+01	1,75E+01	2,70E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,25E+01	2,00E+01	0
'24-06-11 16:33:25	2,09E+01	1,75E+01	2,70E+01	2,05E+01	1,73E+01	3,22E+01	2,01E+01	1,71E+01	3,25E+01	2,00E+01	0
'24-06-11 16:33:26	2,09E+01	1,75E+01	2,69E+01	2,05E+01	1,73E+01	3,21E+01	2,01E+01	1,71E+01	3,25E+01	2,00E+01	0
'24-06-11 16:33:27	2,09E+01	1,75E+01	2,69E+01	2,05E+01	1,73E+01	3,21E+01	2,01E+01	1,71E+01	3,25E+01	2,00E+01	0
'24-06-11 16:33:28	2,09E+01	1,75E+01	2,69E+01	2,05E+01	1,73E+01	3,21E+01	2,01E+01	1,71E+01	3,24E+01	1,99E+01	0
'24-06-11 16:33:29	2,09E+01	1,75E+01	2,69E+01	2,05E+01	1,73E+01	3,21E+01	2,01E+01	1,71E+01	3,24E+01	2,00E+01	0
'24-06-11 16:33:30	2,09E+01	1,75E+01	2,69E+01	2,05E+01	1,73E+01	3,21E+01	2,01E+01	1,71E+01	3,24E+01	2,00E+01	0
'24-06-11 16:33:31	2,09E+01	1,76E+01	2,69E+01	2,05E+01	1,73E+01	3,20E+01	2,01E+01	1,71E+01	3,24E+01	2,00E+01	0
'24-06-11 16:33:32	2,09E+01	1,76E+01	2,69E+01	2,05E+01	1,73E+01	3,20E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:33	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,20E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:34	2,09E+01	1,76E+01	2,69E+01	2,05E+01	1,73E+01	3,20E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:35	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,20E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:36	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,20E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:37	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:38	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:39	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:40	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:41	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:42	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:43	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:44	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,74E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:45	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:46	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:47	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:48	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:49	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:50	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:51	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:52	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:53	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:54	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,72E+01	3,20E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:33:55	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,72E+01	3,20E+01	2,01E+01	1,72E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:56	2,09E+01	1,76E+01	2,69E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:57	2,09E+01	1,77E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:58	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:33:59	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,20E+01	2,01E+01	1,72E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:00	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:01	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:02	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:03	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:04	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,19E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:05	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,72E+01	3,18E+01	2,01E+01	1,71E+01	3,23E+01	2,00E+01	0
'24-06-11 16:34:06	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,73E+01	3,18E+01	2,01E+01	1,71E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:07	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,73E+01	3,18E+01	2,01E+01	1,71E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:08	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,73E+01	3,19E+01	2,01E+01	1,71E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:09	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,73E+01	3,18E+01	2,01E+01	1,71E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:10	2,09E+01	1,76E+01	2,68E+01	2,04E+01	1,73E+01	3,18E+01	2,01E+01	1,71E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:11	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:12	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:13	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:14	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:15	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:16	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,74E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:17	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:18	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:19	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:20	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,18E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:21	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:22	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,73E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:23	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,22E+01	2,00E+01	0
'24-06-11 16:34:24	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:25	2,09E+01	1,76E+01	2,67E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:26	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:27	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:28	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:29	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
'24-06-11 16:34:30	2,09E+01	1,76E+01	2,68E+01	2,05E+01	1,73E+01	3,19E+01	2,01E+01	1,72E+01	3,21E+01	2,00E+01	0
